http://ted.europa.eu/udl?uri=TED:NOTICE:488952-2017:TEXT:PL:HTML&src=0 	  488952-2017 	  Norwegia-Oslo: System pozyskiwania danych 	  NO 	  07/12/2017 	6816000	 NOK 	 bez Vat 	  Wartosc bez VAT: 6 816 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:164485-2014:TEXT:PL:HTML&src=0 	  164485-2014 	  Wêgry-Szolnok: Urz¹dzenia medyczne 	  HU 	  16/05/2014 	92123600	 HUF 	 z Vat 	  Wartosc: 92 123 600 HUF
http://ted.europa.eu/udl?uri=TED:NOTICE:163840-2014:TEXT:PL:HTML&src=0 	  163840-2014 	  Belgia-Bruksela: UCA-009/13 — Zapewnianie oprogramowania jako us³ugi na potrzeby systemu zarz¹dzania ci¹g³oœci¹ dzia³ania 	  BE 	  16/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:163816-2014:TEXT:PL:HTML&src=0 	  163816-2014 	  Niemcy-Chemnitz: Przemys³owe specyficzne pakiety oprogramowania 	  DE 	  15/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:163543-2014:TEXT:PL:HTML&src=0 	  163543-2014 	  Zjednoczone Królestwo-Leicester: Us³ugi pracy spo³ecznej i podobnej 	  UK 	  15/05/2014 	529532	 GBP 	 z Vat 	  Wartosc: 529 532 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:163489-2014:TEXT:PL:HTML&src=0 	  163489-2014 	  W³ochy-Valenzano: Pakiety oprogramowania dla baz danych 	  IT 	  15/05/2014 	303701,18	 EUR 	 z Vat 	  Wartosc: 303 701,18 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:162961-2014:TEXT:PL:HTML&src=0 	  162961-2014 	  Polska-Kraków: Urz¹dzenia komputerowe 	  PL 	  15/05/2014 	1959144	 PLN 	 z Vat 	  Wartosc: 1 959 144 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:162045-2014:TEXT:PL:HTML&src=0 	  162045-2014 	  Irlandia-Dublin: Pakiety oprogramowania do systemów finansowych 	  IE 	  14/05/2014 	  	  	 z Vat 	  
http://ted.europa.eu/udl?uri=TED:NOTICE:161529-2014:TEXT:PL:HTML&src=0 	  161529-2014 	  Polska-Opole: Komputery osobiste 	  PL 	  14/05/2014 	1245321,08	 PLN 	 z Vat 	  Wartosc: 1 245 321,08 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:161495-2014:TEXT:PL:HTML&src=0 	  161495-2014 	  £otwa-Ryga: Systemy baz danych 	  LV 	  14/05/2014 	  	  	 z Vat 	  
http://ted.europa.eu/udl?uri=TED:NOTICE:160296-2014:TEXT:PL:HTML&src=0 	  160296-2014 	  Zjednoczone Królestwo-Liverpool: Pakiety oprogramowania i systemy informatyczne 	  UK 	  13/05/2014 	229000	 GBP 	 z Vat 	  Wartosc: 229 000 GBP£¹cznie z VAT. Stawka VAT (%) 20
http://ted.europa.eu/udl?uri=TED:NOTICE:160149-2014:TEXT:PL:HTML&src=0 	  160149-2014 	  Zjednoczone Królestwo-Londyn: Urz¹dzenia komputerowe 	  UK 	  13/05/2014 	250000000	 GBP 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 250 000 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:160069-2014:TEXT:PL:HTML&src=0 	  160069-2014 	  Zjednoczone Królestwo-Hengoed: Pakiety oprogramowania dla punktów sprzeda¿y 	  UK 	  13/05/2014 	140056	 GBP 	 z Vat 	  Wartosc: 140 056 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:159429-2014:TEXT:PL:HTML&src=0 	  159429-2014 	  Zjednoczone Królestwo-Rotherham: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  UK 	  13/05/2014 	300000	 GBP 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 300 000 GBP£¹cznie z VAT. Stawka VAT (%) 20Jezeli jest to opisWartosci roczna lub miesieczna,:liczbe lat: 5
http://ted.europa.eu/udl?uri=TED:NOTICE:159384-2014:TEXT:PL:HTML&src=0 	  159384-2014 	  Polska-Szczecin: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  PL 	  13/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:159351-2014:TEXT:PL:HTML&src=0 	  159351-2014 	  Polska-Warszawa: Pakiety oprogramowania medycznego 	  PL 	  13/05/2014 	3504726,9	 PLN 	 z Vat 	  Wartosc: 3 504 726,90 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:159251-2014:TEXT:PL:HTML&src=0 	  159251-2014 	  Francja-Le Marigot: Pakiety oprogramowania do zamówieñ 	  FR 	  13/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:159224-2014:TEXT:PL:HTML&src=0 	  159224-2014 	  Polska-Kielce: Komputery osobiste 	  PL 	  13/05/2014 	8475	 PLN 	 z Vat 	  Wartosc: 8 475 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:158086-2014:TEXT:PL:HTML&src=0 	  158086-2014 	  Francja-Marignane: System zarz¹dzania baz¹ danych 	  FR 	  10/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:157861-2014:TEXT:PL:HTML&src=0 	  157861-2014 	  Niemcy-Wuppertal: Pakiety oprogramowania do zamówieñ 	  DE 	  10/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:157760-2014:TEXT:PL:HTML&src=0 	  157760-2014 	  Francja-Tulon: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  FR 	  10/05/2014 	649316	 EUR 	 z Vat 	  Wartosc: 649 316 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:157747-2014:TEXT:PL:HTML&src=0 	  157747-2014 	  Szwecja-Sztokholm: Pakiety oprogramowania i systemy informatyczne 	  SE 	  10/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:157691-2014:TEXT:PL:HTML&src=0 	  157691-2014 	  Zjednoczone Królestwo-Salford: Systemy informacji finansowej 	  UK 	  10/05/2014 	3000000	 GBP 	 z Vat 	  Wartosc: 3 000 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:157045-2014:TEXT:PL:HTML&src=0 	  157045-2014 	  Polska-Szczecin: Sprzêt transportowy i produkty pomocnicze dla transportu 	  PL 	  10/05/2014 	2 337 000	 PLN 	 z Vat 	  Najnizsza oferta 2 337 000 i najwyzsza oferta 5 148 091,76 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:157041-2014:TEXT:PL:HTML&src=0 	  157041-2014 	  Republika Czeska-Olomouc: Pakiety oprogramowania i systemy informatyczne 	  CZ 	  10/05/2014 	90000	 CZK 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 90 000 CZKCa³kowita koncowa opisWartosci zamówienia Wartosc: 71 838 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:155880-2014:TEXT:PL:HTML&src=0 	  155880-2014 	  Francja-Beauvais: Us³ugi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia 	  FR 	  08/05/2014 	300000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 300 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:155297-2014:TEXT:PL:HTML&src=0 	  155297-2014 	  Belgia-Antwerpia: System pozyskiwania danych 	  BE 	  08/05/2014 	245000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 245 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:155264-2014:TEXT:PL:HTML&src=0 	  155264-2014 	  Szwecja-V?rg?rda: Pakiety oprogramowania informatycznego 	  SE 	  08/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:153751-2014:TEXT:PL:HTML&src=0 	  153751-2014 	  Francja-Rouen: Sprzêt zwi¹zany z komputerami 	  FR 	  07/05/2014 	150000	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 150 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:153697-2014:TEXT:PL:HTML&src=0 	  153697-2014 	  Francja-Mâcon: System automatyzacji 	  FR 	  07/05/2014 	504844	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 504 844 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:153692-2014:TEXT:PL:HTML&src=0 	  153692-2014 	  Niderlandy-Heerlen: Karty zawieraj¹ce obwody scalone 	  NL 	  07/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:153058-2014:TEXT:PL:HTML&src=0 	  153058-2014 	  Francja-Grenoble: System informacji pasa¿erskiej czasu rzeczywistego 	  FR 	  06/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:152940-2014:TEXT:PL:HTML&src=0 	  152940-2014 	  Zjednoczone Królestwo-Cardiff: Us³ugi doradcze w zakresie rozwoju dzia³alnoœci gospodarczej 	  UK 	  06/05/2014 	1000000	 GBP 	 z Vat 	  Wartosc: 1 000 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:152870-2014:TEXT:PL:HTML&src=0 	  152870-2014 	  Republika Czeska-Pardubice: Przemys³owe specyficzne pakiety oprogramowania 	  CZ 	  06/05/2014 	246400	 CZK 	 z Vat 	  Wartosc: 246 400 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:151360-2014:TEXT:PL:HTML&src=0 	  151360-2014 	  Republika Czeska-Pardubice: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  03/05/2014 	250000	 CZK 	 z Vat 	  Wartosc: 250 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:151334-2014:TEXT:PL:HTML&src=0 	  151334-2014 	  Republika Czeska-Pardubice: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  03/05/2014 	250000	 CZK 	 z Vat 	  Wartosc: 250 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:151130-2014:TEXT:PL:HTML&src=0 	  151130-2014 	  Republika Czeska-Pardubice: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  03/05/2014 	220000	 CZK 	 z Vat 	  Wartosc: 220 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:150170-2014:TEXT:PL:HTML&src=0 	  150170-2014 	  Francja-Nantes: Elektroniczne zarz¹dzanie danymi (EDM) 	  FR 	  03/05/2014 	141586	 EUR 	 z Vat 	  Wartosc: 141 586 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:150011-2014:TEXT:PL:HTML&src=0 	  150011-2014 	  Zjednoczone Królestwo-Newcastle upon Tyne: Ksi¹¿ki biblioteczne 	  UK 	  03/05/2014 	1 772 000	 GBP 	 z Vat 	  Najnizsza oferta 1 772 000 i najwyzsza oferta 2 303 600 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:148615-2014:TEXT:PL:HTML&src=0 	  148615-2014 	  Zjednoczone Królestwo-Coventry: Us³ugi w zakresie dokumentów 	  UK 	  02/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:148392-2014:TEXT:PL:HTML&src=0 	  148392-2014 	  Republika Czeska-Pardubice: Przemys³owe specyficzne pakiety oprogramowania 	  CZ 	  02/05/2014 	142000	 CZK 	 z Vat 	  Wartosc: 142 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:148255-2014:TEXT:PL:HTML&src=0 	  148255-2014 	  Zjednoczone Królestwo-Croydon: Us³ugi w zakresie projektowania stron WWW 	  UK 	  02/05/2014 	3200000	 GBP 	 z Vat 	  Wartosc: 3 200 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:148246-2014:TEXT:PL:HTML&src=0 	  148246-2014 	  Irlandia-Dublin: Us³ugi w zakresie technologii informacji 	  IE 	  02/05/2014 	1567000	 EUR 	 z Vat 	  Wartosc: 1 567 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:148215-2014:TEXT:PL:HTML&src=0 	  148215-2014 	  S³owenia-Ljubljana: Pakiety oprogramowania do zarz¹dzania dokumentami 	  SI 	  02/05/2014 	869738	 EUR 	 z Vat 	  Wartosc: 869 738 EUR£¹cznie z VAT. Stawka VAT (%) 22
http://ted.europa.eu/udl?uri=TED:NOTICE:147692-2014:TEXT:PL:HTML&src=0 	  147692-2014 	  Republika Czeska-Pardubice: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  02/05/2014 	1446014	 CZK 	 z Vat 	  Wartosc: 1 446 014 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:147641-2014:TEXT:PL:HTML&src=0 	  147641-2014 	  Francja-Caen: Pakiety oprogramowania statystycznego 	  FR 	  02/05/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:147607-2014:TEXT:PL:HTML&src=0 	  147607-2014 	  Zjednoczone Królestwo-Caernarfon: Pakiety oprogramowania i systemy informatyczne 	  UK 	  02/05/2014 	185480	 GBP 	 z Vat 	  Wartosc: 185 480 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:147601-2014:TEXT:PL:HTML&src=0 	  147601-2014 	  Wêgry-Budapeszt: Komputery przenoœne 	  HU 	  02/05/2014 	355033280	 HUF 	 z Vat 	  Wartosc: 355 033 280 HUF
http://ted.europa.eu/udl?uri=TED:NOTICE:146006-2014:TEXT:PL:HTML&src=0 	  146006-2014 	  S³owacja-Bratys³awa: Analityczne lub naukowe pakiety oprogramowania 	  SK 	  30/04/2014 	1023083,34	 EUR 	 z Vat 	  Wartosc: 1 023 083,34 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:145059-2014:TEXT:PL:HTML&src=0 	  145059-2014 	  Republika Czeska-Pardubice: Przemys³owe specyficzne pakiety oprogramowania 	  CZ 	  29/04/2014 	349970	 CZK 	 z Vat 	  Wartosc: 349 970 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:144483-2014:TEXT:PL:HTML&src=0 	  144483-2014 	  Francja-Pary¿: Ró¿ne pakiety oprogramowania i systemy komputerowe 	  FR 	  29/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:144463-2014:TEXT:PL:HTML&src=0 	  144463-2014 	  Niderlandy-Nijmegen: Pakiety oprogramowania i systemy informatyczne 	  NL 	  29/04/2014 	250000	 EUR 	 z Vat 	  Wartosc: 250 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:144410-2014:TEXT:PL:HTML&src=0 	  144410-2014 	  Republika Czeska-Mimoò: Maszyny rolnicze 	  CZ 	  29/04/2014 	2150000	 CZK 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 2 150 000 CZKCa³kowita koncowa opisWartosci zamówienia Wartosc: 2 319 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:144335-2014:TEXT:PL:HTML&src=0 	  144335-2014 	  Niemcy-Koblencja: Dyktafony 	  DE 	  29/04/2014 	159524,26	 EUR 	 z Vat 	  Wartosc: 159 524,26 EUR£¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:143679-2014:TEXT:PL:HTML&src=0 	  143679-2014 	  Norwegia-Oslo: Pakiety oprogramowania do zamówieñ 	  NO 	  26/04/2014 	2000000	 NOK 	 z Vat 	  Wartosc: 2 000 000 NOK£¹cznie z VAT. Stawka VAT (%) 25
http://ted.europa.eu/udl?uri=TED:NOTICE:143674-2014:TEXT:PL:HTML&src=0 	  143674-2014 	  Norwegia-Oslo: Urz¹dzenia elektroniczne, elektromechaniczne i elektrotechniczne 	  NO 	  26/04/2014 	900000	 NOK 	 z Vat 	  Wartosc: 900 000 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:143403-2014:TEXT:PL:HTML&src=0 	  143403-2014 	  Irlandia-Dublin: Systemy informacji finansowej 	  IE 	  26/04/2014 	590704	 EUR 	 z Vat 	  Wartosc: 590 704 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:143317-2014:TEXT:PL:HTML&src=0 	  143317-2014 	  Szwecja-Lund: Pakiety oprogramowania i systemy informatyczne 	  SE 	  26/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:143314-2014:TEXT:PL:HTML&src=0 	  143314-2014 	  Zjednoczone Królestwo-Kenilworth: Elektroniczne zarz¹dzanie danymi (EDM) 	  UK 	  26/04/2014 	500000	 GBP 	 z Vat 	  Wartosc: 500 000 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:143259-2014:TEXT:PL:HTML&src=0 	  143259-2014 	  Francja-Saint-Étienne: Analityczne lub naukowe pakiety oprogramowania 	  FR 	  26/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:142819-2014:TEXT:PL:HTML&src=0 	  142819-2014 	  Francja-Bastia: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  FR 	  26/04/2014 	80569	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 80 569 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:142779-2014:TEXT:PL:HTML&src=0 	  142779-2014 	  Francja-Saint-Denis: Pakiety oprogramowania i systemy informatyczne 	  FR 	  26/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:141333-2014:TEXT:PL:HTML&src=0 	  141333-2014 	  Polska-Szczecin: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  PL 	  25/04/2014 	270600	 PLN 	 z Vat 	  Wartosc: 270 600 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:141240-2014:TEXT:PL:HTML&src=0 	  141240-2014 	  Niemcy-Augsburg: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  DE 	  25/04/2014 	865902,92	 EUR 	 z Vat 	  Wartosc: 865 902,92 EUR£¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:140580-2014:TEXT:PL:HTML&src=0 	  140580-2014 	  Niemcy-Chemnitz: System informacji ruchu pasa¿erskiego 	  DE 	  24/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:139956-2014:TEXT:PL:HTML&src=0 	  139956-2014 	  Niemcy-Frankfurt nad Menem: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  DE 	  24/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:139926-2014:TEXT:PL:HTML&src=0 	  139926-2014 	  Republika Czeska-Èeské Budìjovice: Systemy i serwery informacyjne 	  CZ 	  24/04/2014 	4105407,8	 CZK 	 z Vat 	  Wartosc: 4 105 407,80 CZK£¹cznie z VAT. Stawka VAT (%) 21
http://ted.europa.eu/udl?uri=TED:NOTICE:139210-2014:TEXT:PL:HTML&src=0 	  139210-2014 	  Wêgry-Budapeszt: System informacji ruchu pasa¿erskiego 	  HU 	  23/04/2014 	409202240	 HUF 	 z Vat 	  Wartosc: 409 202 240 HUF
http://ted.europa.eu/udl?uri=TED:NOTICE:139021-2014:TEXT:PL:HTML&src=0 	  139021-2014 	  Francja-Tulon: Us³ugi opracowywania oprogramowania do serwera sieci WWW 	  FR 	  23/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:138578-2014:TEXT:PL:HTML&src=0 	  138578-2014 	  Polska-Szczecin: Us³ugi wdra¿ania oprogramowania 	  PL 	  23/04/2014 	2091499,03	 PLN 	 z Vat 	  Wartosc: 2 091 499,03 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:138570-2014:TEXT:PL:HTML&src=0 	  138570-2014 	  Francja-Caen: Pakiety oprogramowania bibliotecznego 	  FR 	  23/04/2014 	637222,3	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 637 222,30 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:137995-2014:TEXT:PL:HTML&src=0 	  137995-2014 	  Kamerun-Jaunde: Dostawa, instalacja, oddanie do u¿ytku i obs³uga posprzeda¿na zintegrowanego systemu zarz¹dzania zasobami ludzkimi i wyp³atami bud¿etowymi, w ramach jednej czêœci, na rzecz Kamerunu 	  CM 	  23/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:137358-2014:TEXT:PL:HTML&src=0 	  137358-2014 	  Francja-Marne-la-Vallée: Us³ugi telefonii komórkowej 	  FR 	  19/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:137321-2014:TEXT:PL:HTML&src=0 	  137321-2014 	  Francja-Saint-Étienne: Pakiety oprogramowania do zarz¹dzania dokumentami 	  FR 	  19/04/2014 	14462	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 14 462 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:137221-2014:TEXT:PL:HTML&src=0 	  137221-2014 	  Zjednoczone Królestwo-Filton: Wyroby diagnostyczne 	  UK 	  19/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:137098-2014:TEXT:PL:HTML&src=0 	  137098-2014 	  Francja-Pary¿: Pakiety oprogramowania i systemy informatyczne 	  FR 	  19/04/2014 	1213520	 EUR 	 z Vat 	  Wartosc: 1 213 520 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:135904-2014:TEXT:PL:HTML&src=0 	  135904-2014 	  Polska-Radom: Komputer biurkowy 	  PL 	  19/04/2014 	846525,7	 PLN 	 z Vat 	  Wartosc: 846 525,70 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:135865-2014:TEXT:PL:HTML&src=0 	  135865-2014 	  Francja-Caen: Pakiety oprogramowania bibliotecznego 	  FR 	  19/04/2014 	295450	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 295 450 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:135831-2014:TEXT:PL:HTML&src=0 	  135831-2014 	  Francja-Tours: Pakiety oprogramowania do tworzenia dokumentów 	  FR 	  19/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:135779-2014:TEXT:PL:HTML&src=0 	  135779-2014 	  Francja-Baie-Mahault: System informacji ruchu pasa¿erskiego 	  FR 	  19/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:134379-2014:TEXT:PL:HTML&src=0 	  134379-2014 	  Norwegia-Oslo: Us³ugi wdra¿ania oprogramowania 	  NO 	  18/04/2014 	30850000	 NOK 	 z Vat 	  Wartosc: 30 850 000 NOK£¹cznie z VAT. Stawka VAT (%) 25
http://ted.europa.eu/udl?uri=TED:NOTICE:133977-2014:TEXT:PL:HTML&src=0 	  133977-2014 	  Hiszpania-Melilla: System automatyzacji 	  ES 	  18/04/2014 	382 700	 EUR 	 z Vat 	  Najnizsza oferta 382 700 i najwyzsza oferta 421 126,51 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:133278-2014:TEXT:PL:HTML&src=0 	  133278-2014 	  Republika Czeska-Pardubice: Biblioteczny system zarz¹dzania 	  CZ 	  18/04/2014 	1645000	 CZK 	 z Vat 	  Wartosc: 1 645 000 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:133215-2014:TEXT:PL:HTML&src=0 	  133215-2014 	  S³owacja-Bratys³awa: Pakiety oprogramowania do zarz¹dzania dokumentami 	  SK 	  18/04/2014 	191666	 EUR 	 z Vat 	  Wartosc: 191 666 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:132539-2014:TEXT:PL:HTML&src=0 	  132539-2014 	  Norwegia-Oslo: Zautomatyzowane urz¹dzenia biblioteczne 	  NO 	  17/04/2014 	1000000	 NOK 	 z Vat 	  Wartosc: 1 000 000 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:132287-2014:TEXT:PL:HTML&src=0 	  132287-2014 	  Polska-Wroc³aw: Us³ugi wdra¿ania oprogramowania 	  PL 	  17/04/2014 	7272033,84	 PLN 	 z Vat 	  Wartosc: 7 272 033,84 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:132132-2014:TEXT:PL:HTML&src=0 	  132132-2014 	  Dania-Kopenhaga: Systemy informacji finansowej 	  DK 	  17/04/2014 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:132131-2014:TEXT:PL:HTML&src=0 	  132131-2014 	  Francja-Reims: Us³ugi hostingowe dla stron WWW 	  FR 	  17/04/2014 	9980	 EUR 	 z Vat 	  Ca³kowita koncowa opisWartosci zamówienia Wartosc: 9 980 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:131632-2014:TEXT:PL:HTML&src=0 	  131632-2014 	  Republika Czeska-Plzeò: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  CZ 	  17/04/2014 	1606440	 CZK 	 z Vat 	  Wartosc: 1 606 440 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:131603-2014:TEXT:PL:HTML&src=0 	  131603-2014 	  Polska-Kielce: Komputer biurkowy 	  PL 	  17/04/2014 	61929,02	 PLN 	 z Vat 	  Wartosc: 61 929,02 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:131566-2014:TEXT:PL:HTML&src=0 	  131566-2014 	  Niemcy-Balingen: Systemy informacji medycznej 	  DE 	  17/04/2014 	1356923,2	 EUR 	 z Vat 	  Wartosc: 1 356 923,20 EUR£¹cznie z VAT. Stawka VAT (%) 19
http://ted.europa.eu/udl?uri=TED:NOTICE:131561-2014:TEXT:PL:HTML&src=0 	  131561-2014 	  Polska-Szczecin: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  PL 	  17/04/2014 	42196,38	 PLN 	 z Vat 	  Wartosc: 42 196,38 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:131556-2014:TEXT:PL:HTML&src=0 	  131556-2014 	  Niemcy-Bad Bevensen: Urz¹dzenia kasetowe 	  DE 	  17/04/2014 	191856,56	 EUR 	 z Vat 	  Wartosc: 191 856,56 EUR£¹cznie z VAT. Stawka VAT (%) 19
